Ticket ID,Customer Name,Customer Email,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Description,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating
4151,2607,1945,69,2,40,20,3,9,814,0,2375,0,1,2311,2667,2.0
4152,2368,2499,32,0,6,169,4,10,1548,0,2028,2,2,1444,2429,4.0
4153,1584,1249,39,0,7,286,1,13,74,0,202,1,1,1607,1153,1.0
4163,1560,2210,36,1,8,615,2,4,2653,0,1425,0,1,2224,1647,1.0
4168,2567,1265,62,1,30,486,0,12,1578,0,2171,0,1,508,1549,2.0
4170,734,52,25,2,9,578,3,2,223,0,1588,3,0,712,285,5.0
4179,1412,2620,27,0,15,344,2,13,742,0,459,2,0,1338,2294,4.0
4193,1400,1994,42,0,30,367,4,13,580,0,1730,0,0,2550,1064,3.0
4201,1293,1319,33,1,16,151,1,15,2487,0,962,3,0,1918,2207,4.0
4211,1517,72,38,1,28,577,4,2,1708,0,1145,0,2,471,910,1.0
4212,401,2513,28,2,22,704,2,15,1433,0,249,2,2,1264,2221,1.0
4214,1701,1856,27,1,22,235,3,15,69,0,1298,2,1,832,314,4.0
4218,1013,2417,49,2,6,250,4,5,1067,0,2635,2,3,2676,1308,4.0
4230,908,494,46,0,8,316,2,8,540,0,2019,0,1,1606,1875,4.0
4232,1157,1121,37,0,4,390,1,13,1507,0,2166,0,3,1880,1075,3.0
4234,2647,2036,45,0,9,352,3,6,92,0,866,1,3,573,463,1.0
4235,422,1321,31,0,36,565,1,11,2135,0,1431,1,0,1714,2348,1.0
4236,1923,765,42,1,30,642,3,2,2358,0,1413,0,2,1524,919,1.0
4238,2713,799,35,1,11,415,1,11,1481,0,2454,2,2,605,69,1.0
4240,1868,2639,48,0,4,676,1,15,572,0,727,0,2,2267,1436,4.0
4242,680,9,61,1,25,464,0,15,246,0,1847,3,0,1381,2419,5.0
4243,1416,1529,67,2,39,13,1,10,135,0,2070,0,1,119,2285,4.0
4244,1052,688,58,2,11,337,3,0,2400,0,353,1,1,1785,1170,1.0
4247,71,1420,25,0,38,668,3,2,1671,0,1307,1,3,1786,2345,2.0
4254,2524,2388,56,1,3,431,0,3,251,0,1566,1,1,240,1737,5.0
4257,1774,745,54,1,6,589,2,3,1887,0,784,0,2,994,258,3.0
4259,1696,1146,55,1,22,662,2,13,1383,0,496,3,2,2645,2364,2.0
4265,966,645,67,2,33,167,1,7,319,0,519,0,1,2110,2214,4.0
4267,586,464,47,0,0,302,1,12,1536,0,1650,0,1,867,2060,4.0
4268,1389,2219,58,0,31,153,4,15,1093,0,1501,0,1,507,2004,2.0
4269,2449,2558,56,2,29,112,1,5,1903,0,381,2,1,581,379,4.0
4275,867,700,33,1,26,209,0,11,254,0,306,3,0,816,1231,2.0
4282,724,1912,40,2,2,564,4,4,534,0,1596,3,0,1285,758,2.0
4285,699,2666,45,0,11,297,4,12,1977,0,253,2,2,724,1040,3.0
4288,2539,1935,42,0,21,633,4,3,1786,0,1756,0,0,1091,1943,4.0
4292,197,2347,20,0,19,609,0,0,1462,0,490,2,1,2629,2630,3.0
4302,1301,2542,60,2,5,348,2,15,1540,0,653,3,3,2622,1090,3.0
4305,1998,2172,41,1,13,84,0,12,263,0,2609,3,0,2547,612,1.0
4311,354,2399,47,1,29,273,1,5,2092,0,425,0,2,2162,1273,4.0
4315,413,562,18,0,24,33,2,7,2384,0,886,0,1,2663,1135,2.0
4324,1093,564,45,2,6,23,4,14,248,0,2294,2,3,1836,810,3.0
4334,2416,1090,46,1,9,553,0,5,1356,0,1536,3,3,1023,2102,5.0
4336,2479,605,46,1,39,716,1,5,1273,0,1762,0,1,430,1666,2.0
4337,2306,334,61,1,32,548,2,8,1029,0,1503,0,0,670,1142,3.0
4340,647,2014,57,2,20,418,4,12,2603,0,669,1,0,2000,2403,4.0
4343,1629,65,48,1,21,274,3,2,1917,0,714,2,0,1111,1877,5.0
4352,2446,1342,58,0,18,254,1,12,1583,0,242,1,2,510,1148,5.0
4355,206,1710,55,2,25,101,0,7,434,0,1346,1,0,953,1958,3.0
4357,1370,1532,31,1,30,694,1,3,2557,0,2472,3,1,1343,1182,3.0
4361,2560,937,68,0,0,191,1,1,1738,0,1014,3,2,1038,450,1.0
4368,1893,2402,53,1,1,52,2,4,1080,0,2131,1,3,1905,2389,4.0
4375,204,1287,40,0,7,636,0,8,1937,0,482,0,3,1139,1838,5.0
4378,1986,603,63,1,5,123,2,4,2500,0,1785,0,2,2376,92,3.0
4379,442,2195,46,1,23,214,0,11,2661,0,1714,0,0,165,2618,4.0
4380,243,1335,24,0,37,122,0,14,1254,0,121,0,1,618,354,4.0
4383,1128,126,28,0,31,87,0,13,1280,0,964,0,1,1323,1783,2.0
4384,2494,1451,49,2,37,291,0,8,1985,0,1867,0,2,2098,2436,5.0
4386,436,1150,67,2,11,276,0,14,2265,0,2328,3,1,1887,1907,4.0
4389,1159,952,27,0,39,270,1,7,1615,0,2094,0,3,1594,1858,4.0
4391,197,723,65,1,24,273,0,4,1181,0,2308,2,0,1414,2144,3.0
4399,1158,1672,27,0,22,362,3,12,273,0,2090,0,3,152,901,5.0
4400,54,2063,53,0,8,409,3,0,683,0,798,3,2,708,2638,4.0
4401,2081,964,69,2,30,397,2,12,735,0,2128,1,0,1762,2657,1.0
4405,2013,2676,19,2,21,12,2,15,1501,0,919,1,0,71,303,2.0
4409,1432,1816,48,1,0,236,1,10,1637,0,2591,2,0,2196,734,3.0
4411,307,1924,63,0,15,212,4,13,55,0,423,1,1,1010,1745,3.0
4413,595,949,61,1,32,534,3,14,1638,0,921,3,1,1653,1086,2.0
4416,1065,1189,43,1,10,196,3,10,1698,0,1360,3,2,1731,2165,3.0
4418,1846,692,56,0,39,136,3,4,2232,0,1984,2,1,833,1706,5.0
4421,421,317,65,2,39,392,4,15,669,0,2,3,0,1634,1487,2.0
4424,1516,1797,31,0,27,336,1,7,2277,0,2309,0,3,531,1293,2.0
4425,1883,528,42,0,24,518,2,0,549,0,2361,3,3,890,846,3.0
4426,635,1299,45,1,19,91,0,7,2313,0,187,0,0,483,793,2.0
4427,2533,2505,56,0,26,375,4,14,654,0,1594,2,0,1296,557,5.0
4433,1630,2726,58,2,30,167,4,9,221,0,821,0,3,2497,257,1.0
4434,305,1866,37,1,22,4,4,7,2286,0,429,1,0,1892,635,4.0
4438,1727,2252,19,1,35,647,2,15,951,0,723,0,2,1506,929,1.0
4440,792,1958,48,0,6,200,2,8,1010,0,2133,0,0,367,1316,4.0
4443,749,1888,24,1,12,30,0,13,349,0,630,3,1,1026,549,2.0
4453,1530,1899,45,1,8,661,0,1,2548,0,1750,0,2,1886,518,5.0
4454,1690,326,48,1,10,564,1,14,1796,0,2416,1,1,366,191,1.0
4458,1664,340,66,0,36,81,2,9,2360,0,508,2,1,1726,541,1.0
4460,777,2277,56,2,16,1,4,11,1790,0,2325,3,3,2367,2269,5.0
4463,2240,1640,66,2,20,566,2,11,1785,0,192,2,1,2601,813,3.0
4465,2291,2154,69,1,21,117,0,6,1516,0,2597,2,1,1289,1835,4.0
4474,490,1747,21,1,17,511,4,6,1722,0,530,1,1,1086,1275,1.0
4476,1945,1275,60,1,8,440,2,3,1392,0,672,1,3,2655,2480,1.0
4478,834,592,21,1,0,405,2,14,1736,0,835,2,0,386,1341,2.0
4481,620,1670,20,2,26,620,4,6,1776,0,254,1,0,2059,1963,5.0
4482,446,1047,27,0,25,109,3,11,1556,0,107,0,1,2665,1675,5.0
4485,1373,1918,18,1,5,341,4,2,2432,0,526,1,3,2401,1459,1.0
4491,569,2105,32,2,15,265,4,8,1110,0,2470,0,2,2674,2281,2.0
4493,772,120,49,1,9,310,2,3,1420,0,201,0,2,1143,1267,1.0
4496,1970,2699,26,0,29,424,3,14,322,0,363,2,3,1526,209,4.0
4497,1306,231,56,0,34,529,4,4,43,0,92,1,1,2427,2609,3.0
4498,1864,1678,67,2,36,658,2,15,1581,0,1446,1,1,2142,400,5.0
4501,2102,2094,61,1,25,426,0,7,305,0,606,2,1,606,63,4.0
4504,1698,2066,51,0,10,0,0,14,1843,0,1648,2,0,1715,2266,4.0
4505,1449,885,52,0,28,451,2,10,2484,0,80,2,2,889,1349,3.0
4506,1156,2731,58,0,30,674,3,9,2247,0,605,1,3,913,1951,1.0
4507,1036,2205,69,2,5,602,2,6,2331,0,279,0,0,1187,1582,2.0
4512,566,19,31,1,6,678,4,10,278,0,756,2,2,1622,101,5.0
4513,986,1203,51,1,16,59,1,14,1262,0,1861,2,1,74,1677,2.0
4514,2556,1716,29,0,38,563,3,15,1797,0,151,0,2,2077,1948,5.0
4517,1212,61,43,0,15,274,2,12,1429,0,578,0,1,1754,696,1.0
4518,864,234,67,1,32,46,0,0,2545,0,691,2,0,1868,1468,3.0
4519,2461,388,41,1,26,469,1,8,2368,0,1464,1,3,374,405,1.0
4525,804,1474,63,1,0,155,1,2,2173,0,2006,3,0,1069,2109,4.0
4526,50,639,18,1,19,81,3,11,1457,0,559,0,1,571,1326,4.0
4529,669,996,63,0,13,88,0,7,1519,0,1020,2,1,609,1037,5.0
4530,1677,810,26,0,24,531,4,8,1780,0,349,0,3,952,1827,3.0
4531,239,91,63,1,12,99,3,10,1325,0,1517,0,1,2345,2396,4.0
4533,146,1001,61,0,37,674,2,8,28,0,1039,1,3,460,162,4.0
4541,186,1983,66,0,31,709,3,1,2361,0,277,2,3,1467,132,1.0
4545,1216,1308,19,2,9,435,4,4,2116,0,1813,2,1,1426,160,3.0
4550,1144,2248,48,0,8,351,1,7,2385,0,2509,2,2,1462,104,5.0
4551,1721,39,28,2,15,88,0,6,731,0,2431,2,0,630,1003,1.0
4559,1918,2720,47,2,14,283,2,7,2649,0,1363,1,3,834,2675,4.0
4562,1669,2077,57,1,17,142,3,4,1458,0,972,2,1,937,2072,4.0
4565,1274,803,61,2,8,287,2,3,1409,0,2542,3,3,1512,997,5.0
4572,787,2494,52,1,40,161,1,6,1119,0,1974,2,1,408,1019,5.0
4573,393,2378,41,2,38,581,1,10,842,0,2331,2,3,1962,2426,1.0
4574,2029,1929,62,1,36,478,4,15,2581,0,709,1,2,1058,1794,3.0
4577,172,1514,51,2,13,469,0,15,1257,0,1365,0,2,1658,2225,3.0
4578,1450,2615,47,1,12,448,2,11,892,0,2534,3,3,268,426,3.0
4581,2050,2098,60,2,5,455,2,13,2212,0,1432,3,2,2152,2172,5.0
4583,589,2606,29,2,2,392,0,11,165,0,2511,3,0,2276,2531,5.0
4585,2096,805,59,0,29,481,1,10,868,0,143,2,1,2509,172,4.0
4590,1884,749,23,0,41,100,3,15,1142,0,649,0,2,2351,1329,4.0
4591,2192,1432,62,2,25,409,3,1,1285,0,978,0,3,627,1271,4.0
4592,1364,1893,34,1,12,594,4,1,1479,0,767,2,2,1602,765,5.0
4593,2057,363,49,0,12,128,1,4,316,0,1494,1,2,984,1990,5.0
4594,315,2492,49,1,28,272,4,1,854,0,1975,2,3,432,1315,5.0
4596,1476,185,56,0,35,580,3,8,239,0,1028,0,1,1900,2233,5.0
4601,1924,1054,42,1,8,638,0,6,1018,0,2544,1,1,2545,157,5.0
4602,198,67,19,0,3,668,0,10,715,0,2485,2,0,2263,2189,3.0
4603,1645,1041,26,0,27,347,1,4,1753,0,922,3,3,1814,383,5.0
4607,847,1988,65,1,27,583,3,5,638,0,170,1,0,2036,1266,1.0
4612,2445,1772,51,0,14,420,3,15,1744,0,2158,2,3,217,1520,4.0
4615,2626,2745,18,2,34,327,2,10,661,0,224,3,3,2487,970,1.0
4616,988,1932,39,2,3,497,2,12,1589,0,1479,2,0,1164,2149,3.0
4617,416,194,66,2,12,535,2,13,2431,0,487,3,0,1298,428,3.0
4620,105,712,49,0,19,204,3,0,1485,0,1778,2,0,1616,1937,5.0
4621,1169,948,34,0,36,220,4,15,1854,0,1572,1,2,863,327,2.0
4622,778,910,29,0,36,14,3,15,137,0,493,1,0,1209,1008,3.0
4628,1535,574,19,0,7,371,2,13,1920,0,1607,3,3,1235,281,4.0
4633,1993,1036,40,1,13,89,2,10,932,0,1998,3,2,2160,802,4.0
4635,2184,971,68,2,10,457,3,2,119,0,124,2,1,778,129,5.0
4643,657,726,24,2,32,460,2,12,2,0,771,2,0,840,2196,3.0
4650,1298,1963,22,2,12,317,1,14,208,0,2581,2,3,2551,186,5.0
4653,1044,588,57,1,19,452,0,4,1305,0,397,1,1,1129,1826,2.0
4656,48,600,48,2,41,276,2,11,923,0,1557,3,0,113,828,3.0
4664,479,2618,37,2,15,688,0,8,1952,0,2172,0,3,381,1366,5.0
4665,1561,433,66,2,39,131,3,3,987,0,659,2,0,705,781,1.0
4666,621,1527,27,1,37,690,0,15,372,0,942,1,0,198,2687,5.0
4670,2687,1915,48,1,14,363,0,2,2326,0,1709,0,2,1517,1903,4.0
4675,1567,1430,59,1,2,564,2,12,2099,0,2173,3,0,755,1710,2.0
4676,2396,1329,70,0,33,217,1,15,1411,0,474,0,2,2166,1115,4.0
4677,664,1525,66,0,30,494,1,7,673,0,1092,3,1,2424,1912,5.0
4686,2255,1665,52,1,28,628,2,14,529,0,996,1,2,1629,1615,3.0
4689,955,1180,28,2,11,482,0,8,958,0,296,1,2,223,486,1.0
4690,805,1085,49,0,9,171,4,4,394,0,1539,0,2,938,752,1.0
4693,928,827,35,0,16,627,1,14,2203,0,1076,0,0,1283,1854,3.0
4696,2197,360,56,2,18,162,1,12,2129,0,2446,2,3,1542,2519,3.0
4697,363,1921,37,2,4,375,1,10,1406,0,39,3,2,1373,1201,5.0
4701,1289,1471,54,1,27,405,0,6,478,0,289,0,3,1378,2661,3.0
4702,383,1524,29,0,16,495,1,3,912,0,1276,1,0,1071,425,3.0
4704,339,2614,49,0,20,238,4,14,1898,0,1356,1,0,1942,2666,1.0
4705,1678,441,54,2,40,384,3,11,913,0,1828,2,0,2684,152,3.0
4706,791,1166,32,1,29,703,1,7,234,0,1324,1,0,341,1359,5.0
4709,1586,2016,24,2,6,447,0,11,994,0,762,3,0,1320,1199,1.0
4711,2062,291,18,1,41,690,2,7,507,0,2265,2,1,1812,496,3.0
4712,1148,1042,36,1,0,582,4,3,543,0,2579,0,1,2319,1403,1.0
4715,962,1340,67,2,18,405,0,8,1885,0,2119,1,1,230,581,5.0
4718,1995,469,21,0,19,113,3,8,935,0,2194,0,3,1250,1212,5.0
4722,1997,2160,34,2,32,427,4,8,920,0,1170,1,1,1267,2678,2.0
4725,648,118,26,2,14,8,4,10,1216,0,1211,0,1,668,421,1.0
4730,932,349,33,2,37,711,3,4,663,0,2682,2,2,2359,2676,4.0
4734,1632,229,56,2,41,246,3,12,1758,0,125,1,1,2378,2594,5.0
4736,517,1368,41,1,7,31,4,10,1403,0,1938,0,1,2451,2573,3.0
4738,1886,124,67,0,1,20,0,1,232,0,2732,3,1,2140,384,2.0
4744,53,1925,66,0,37,212,2,3,279,0,1696,1,2,1327,1915,2.0
4746,499,1070,30,1,39,168,4,14,1721,0,1553,2,1,2370,1007,1.0
4747,200,1651,37,2,13,93,3,6,2445,0,553,1,2,788,745,2.0
4749,2107,634,24,1,15,214,2,8,1487,0,1901,0,2,208,2484,1.0
4753,1050,1717,19,0,21,447,2,12,1565,0,963,2,2,2664,2603,4.0
4766,1423,2289,61,1,12,245,3,14,1509,0,763,3,0,1107,934,4.0
4767,951,2034,51,2,10,632,4,7,928,0,2036,2,2,349,2227,3.0
4768,1346,833,51,1,0,178,0,5,1563,0,1919,1,1,1769,1472,3.0
4770,2572,243,51,0,11,709,2,5,1620,0,1724,2,3,991,673,4.0
4771,75,1579,49,1,0,381,3,9,2489,0,697,1,2,763,497,1.0
4774,658,2011,49,1,0,602,4,7,1955,0,1723,0,2,730,394,1.0
4775,874,2250,24,1,25,458,1,15,2157,0,228,3,1,1709,1411,5.0
4778,452,1107,61,2,28,256,4,7,1444,0,1999,1,2,328,1438,5.0
4779,18,2348,48,1,19,551,4,12,245,0,408,0,0,592,677,1.0
4784,558,1139,28,0,28,221,3,2,2526,0,1525,1,0,1773,1307,3.0
4803,1769,506,38,1,24,511,3,8,230,0,2409,2,0,2529,2475,4.0
4805,2534,536,44,2,19,168,1,7,1688,0,226,3,1,322,1637,4.0
4816,893,733,24,1,0,39,3,0,1564,0,358,1,2,2585,887,1.0
4817,2480,2,24,0,12,93,1,9,1364,0,2255,1,1,210,2056,2.0
4818,2531,2583,25,0,19,339,3,6,2020,0,2694,1,3,1208,1383,5.0
4821,1272,2742,70,0,27,60,1,2,1161,0,1550,2,3,1128,2444,1.0
4826,2056,557,52,2,15,344,4,15,2097,0,549,3,2,2417,2070,4.0
4832,810,2064,20,2,36,660,1,1,2237,0,156,2,2,1910,1556,2.0
4833,1171,1297,40,2,12,567,2,9,1376,0,236,1,1,57,2660,5.0
4835,175,1788,67,1,6,480,1,9,813,0,35,2,1,2387,2672,3.0
4842,308,276,59,2,7,462,1,6,2061,0,580,0,2,179,2622,3.0
4843,1024,2582,61,0,16,242,2,11,885,0,1140,2,2,506,1327,4.0
4850,449,585,56,2,20,393,2,9,1997,0,1962,2,0,2356,2246,1.0
4858,953,1428,18,1,7,461,1,4,433,0,748,0,0,2221,1332,1.0
4866,2660,801,20,2,33,501,4,9,664,0,347,1,1,2398,681,5.0
4870,592,2532,51,1,14,651,0,14,212,0,1058,3,3,785,2546,2.0
4871,402,892,28,2,40,405,2,6,2193,0,2476,0,2,1035,958,3.0
4874,505,1358,35,1,12,181,0,12,1327,0,1654,3,2,1311,388,4.0
4875,706,1731,23,2,36,709,0,3,2030,0,1083,1,1,2689,376,1.0
4878,1556,2712,64,1,9,242,0,11,2511,0,2555,3,1,1442,1225,1.0
4883,2082,200,48,2,0,275,3,13,652,0,1454,1,0,1130,472,3.0
4884,405,654,27,0,35,617,3,15,1795,0,2046,3,1,205,1470,3.0
4885,2127,2319,52,0,34,680,4,11,2457,0,2379,1,3,769,1724,2.0
4890,1393,2119,30,0,39,410,1,12,1813,0,731,3,3,1575,244,1.0
4891,1650,2225,55,2,40,176,4,10,107,0,2533,3,1,1573,1054,1.0
4892,1610,1300,27,0,29,176,3,6,483,0,2155,2,0,87,721,4.0
4895,783,1199,62,2,23,457,3,12,1922,0,916,1,1,2007,875,3.0
4898,1686,237,66,1,27,618,2,5,164,0,2105,2,3,271,792,3.0
4902,2466,1960,65,1,35,476,1,6,2455,0,1137,3,3,1174,1646,3.0
4903,952,64,47,0,19,132,3,3,440,0,758,0,1,936,2525,5.0
4909,2605,2425,63,0,32,478,3,0,1579,0,1855,3,2,2562,1809,2.0
4910,2060,1058,42,2,29,195,3,0,2630,0,2646,1,2,1440,1463,2.0
4914,1743,2748,26,2,16,515,2,5,1030,0,2293,0,1,2147,105,2.0
4916,1145,1021,66,0,13,629,0,15,533,0,554,0,0,2248,437,4.0
4920,2637,1009,23,0,18,702,2,8,1484,0,298,2,3,981,2197,2.0
4924,1060,361,50,0,35,315,0,13,1061,0,2489,0,0,1269,1376,4.0
4930,2441,633,29,1,25,329,3,11,1451,0,695,3,0,1695,2175,1.0
4931,2105,2523,38,1,41,58,2,12,1209,0,772,2,3,1093,1181,4.0
4934,2186,1908,41,2,9,110,4,11,1560,0,862,0,0,1545,1980,4.0
4939,1192,788,53,1,19,286,4,0,1297,0,2059,0,3,771,2488,4.0
4940,1360,819,56,2,33,140,0,6,283,0,611,3,3,2544,1480,1.0
4946,2210,936,36,0,39,162,3,6,2274,0,2582,3,0,1305,1680,1.0
4948,240,1663,24,1,39,553,0,8,823,0,1809,0,1,1157,1044,1.0
4954,1983,1052,25,0,8,440,2,0,1582,0,1243,2,3,1068,1787,2.0
4955,476,2132,53,0,6,412,1,1,423,0,1744,2,1,1062,1538,1.0
4956,2314,2191,67,1,29,347,0,6,416,0,643,3,1,88,2604,3.0
4957,1263,2325,59,2,35,272,3,13,1174,0,2494,0,1,1747,2597,2.0
4963,1676,1831,67,1,8,150,4,15,2583,0,1605,3,1,973,235,5.0
4967,2035,1062,57,2,5,191,4,7,422,0,2387,0,0,1624,1708,4.0
4969,415,1187,44,0,26,472,2,0,1428,0,1303,0,2,1072,133,3.0
4971,2676,165,47,2,12,611,2,5,997,0,27,0,3,1811,1599,2.0
4975,2444,1315,48,0,2,382,1,5,2199,0,95,3,3,1484,871,1.0
4976,2440,950,21,0,2,716,0,0,12,0,2319,1,2,470,809,1.0
4977,1566,1766,42,1,29,146,4,0,2088,0,492,2,2,1516,1386,1.0
4981,1597,2097,34,1,18,513,2,15,1020,0,2487,0,0,1967,95,2.0
4982,2268,2186,38,1,19,591,4,4,498,0,1114,1,3,2447,374,2.0
4986,782,279,42,2,1,521,0,0,1735,0,2260,0,1,1455,2623,3.0
4990,857,1548,28,1,41,687,4,3,526,0,2437,0,1,2583,2593,2.0
4991,187,1674,31,0,17,662,1,6,2196,0,600,3,0,926,1684,3.0
4993,269,713,43,0,6,628,0,14,2248,0,1206,2,3,1808,205,5.0
4994,390,1996,39,1,6,666,0,15,554,0,1164,2,2,1609,1058,4.0
4997,433,402,62,0,14,711,0,6,976,0,1513,3,0,431,1803,4.0
5003,716,1252,41,0,38,418,2,9,292,0,514,3,0,2161,1606,3.0
5004,2400,791,22,0,29,107,0,4,959,0,2394,3,1,163,124,5.0
5011,1469,43,52,2,21,526,1,5,2501,0,2303,3,1,1719,171,4.0
5012,2348,1081,43,2,3,527,1,14,1891,0,2722,1,0,116,548,5.0
5014,610,589,18,2,18,678,2,15,2230,0,327,0,2,2090,1607,1.0
5015,2146,324,68,1,17,221,3,0,1079,0,1459,1,1,1544,2527,4.0
5019,2631,1589,44,0,22,227,1,11,1077,0,1364,0,1,1259,1977,1.0
5025,643,2240,66,1,20,370,1,11,1148,0,542,3,1,2677,1150,3.0
5029,349,2451,50,1,12,712,0,15,1737,0,863,3,3,1523,181,4.0
5030,1926,1260,68,1,3,183,1,10,2317,0,1128,1,3,658,540,4.0
5041,544,604,32,1,41,609,1,12,1452,0,1247,1,1,2626,1143,3.0
5042,1391,890,49,1,0,671,3,9,2444,0,854,0,2,285,2126,1.0
5043,1740,540,63,1,9,570,0,3,373,0,1800,0,3,503,2692,2.0
5047,2574,1913,32,0,19,316,1,10,1058,0,1005,3,2,1309,1518,3.0
5048,757,48,42,0,2,589,0,4,763,0,1854,2,1,1232,1242,4.0
5054,1957,1242,20,2,17,249,3,9,1862,0,858,2,1,2139,978,3.0
5059,192,1424,55,2,30,678,2,13,2064,0,1274,3,0,2291,592,2.0
5061,1031,1708,57,1,8,62,3,13,1934,0,2744,2,0,1483,939,3.0
5065,286,507,44,2,4,588,0,8,1768,0,1737,2,0,796,645,1.0
5075,2650,2202,19,2,6,190,0,1,1482,0,1230,3,2,1370,424,1.0
5077,2081,2481,60,2,37,105,2,15,1527,0,463,3,2,1550,2418,4.0
5078,1778,1622,25,0,33,381,2,10,2058,0,1844,0,1,865,484,3.0
5083,1146,1562,46,0,1,179,3,5,628,0,546,1,0,1508,1929,4.0
5087,1247,1069,25,1,3,482,0,15,1474,0,2486,1,3,2591,1896,4.0
5093,2160,1811,44,0,15,177,4,13,341,0,414,1,0,1339,764,5.0
5099,552,246,18,1,4,113,0,5,908,0,2083,0,1,1205,912,5.0
5103,1,1545,55,0,19,499,2,9,1416,0,2492,3,2,2657,1715,1.0
5106,1969,544,36,1,36,612,2,11,555,0,2026,0,1,2596,698,2.0
5109,180,1937,45,1,15,281,0,12,1066,0,681,1,3,1273,301,4.0
5112,58,1711,59,0,7,166,3,11,127,0,1470,3,3,1723,2104,1.0
5113,19,1673,53,0,20,139,4,11,1991,0,1755,3,1,1666,572,3.0
5114,2163,8,37,2,2,5,4,11,1843,0,1929,1,2,1698,2168,1.0
5118,1383,436,44,0,1,454,1,7,380,0,1227,1,1,2250,1537,3.0
5119,1519,530,22,2,1,58,2,5,2541,0,458,3,3,81,2658,2.0
5120,313,1707,23,0,41,365,1,2,203,0,1169,1,1,1423,1657,3.0
5123,1200,479,28,0,35,433,0,11,18,0,928,2,0,1040,1426,1.0
5124,253,356,39,2,20,624,1,12,1269,0,2506,0,2,1103,381,1.0
5127,969,1783,46,1,38,407,1,10,1845,0,1633,1,0,315,1968,3.0
5128,619,524,24,2,14,201,0,9,2460,0,1798,1,0,1518,616,4.0
5129,1061,2665,51,2,20,198,1,11,1003,0,652,2,2,120,1358,5.0
5133,676,1830,38,1,30,99,0,6,1466,0,2539,3,1,1276,942,5.0
5134,1842,955,53,1,37,254,1,10,2540,0,1009,3,1,399,2680,2.0
5139,903,78,21,2,38,41,1,0,2536,0,1920,2,0,128,206,5.0
5144,1898,2022,25,0,36,546,0,11,1378,0,1288,0,1,219,182,4.0
5145,1369,1664,65,2,36,300,2,5,720,0,354,0,1,2258,1423,2.0
5146,2513,1808,36,0,1,50,2,15,2253,0,2566,0,1,497,892,2.0
5148,66,779,21,1,27,370,4,8,1580,0,1687,2,3,1676,1879,2.0
5149,2700,593,39,2,10,363,0,15,1816,0,2209,2,2,2595,976,2.0
5152,1107,255,48,2,5,669,1,10,1983,0,2095,2,2,2587,321,3.0
5153,1000,2412,19,1,15,27,4,4,1143,0,1197,0,1,401,403,1.0
5154,655,1109,66,1,13,436,3,4,88,0,32,0,2,1933,2188,4.0
5155,888,287,58,2,16,616,2,13,592,0,1982,2,2,489,404,4.0
5157,2135,2199,53,0,17,304,2,10,1539,0,448,3,2,1231,2646,3.0
5158,37,1167,20,0,35,549,1,5,102,0,2762,0,3,134,801,5.0
5161,1203,932,33,1,14,341,4,10,1509,0,2389,0,0,1511,2395,2.0
5164,1228,290,50,1,38,681,1,10,6,0,1792,3,2,323,884,4.0
5168,326,2627,51,0,2,325,1,14,1031,0,2678,3,2,586,341,3.0
5170,906,156,20,0,1,332,0,7,1835,0,1983,2,3,1746,1890,4.0
5171,1489,653,43,0,2,50,0,11,2086,0,2407,2,0,1551,1688,3.0
5174,399,435,69,0,8,522,3,5,1743,0,2529,3,0,1390,1986,2.0
5175,1623,2691,41,2,34,541,0,6,1467,0,2415,1,3,2498,264,2.0
5179,2639,354,37,2,16,270,3,4,350,0,368,2,1,1862,82,5.0
5180,1177,2411,18,1,5,197,4,7,640,0,1810,0,2,1788,2147,3.0
5186,1704,134,18,0,4,335,1,13,2072,0,2037,2,2,1057,102,2.0
5187,1006,2482,63,2,38,150,1,3,1885,0,111,3,2,1101,2626,2.0
5190,1363,454,68,1,17,585,3,14,724,0,1877,1,1,2020,2650,3.0
5192,1310,734,20,2,5,324,0,0,1306,0,2359,3,0,2040,1557,1.0
5196,2228,1872,63,0,36,489,3,2,2602,0,304,2,3,2084,620,1.0
5197,1708,1457,51,0,7,380,4,12,2104,0,2312,3,2,1735,1421,4.0
5203,36,25,65,2,39,234,3,1,1271,0,829,3,1,1153,2507,3.0
5204,128,741,36,2,0,141,3,0,1256,0,24,3,3,2588,1455,5.0
5210,2373,2592,41,0,32,256,2,1,744,0,1427,3,1,2163,766,1.0
5211,878,2470,60,2,28,397,2,1,77,0,1070,2,0,642,2633,4.0
5212,1644,2359,44,1,37,548,0,1,550,0,2395,2,1,1203,556,4.0
5215,96,899,26,0,14,12,1,10,235,0,212,2,1,119,2166,4.0
5218,1352,2043,44,1,41,20,3,14,2328,0,438,1,0,1955,1187,4.0
5224,974,221,32,1,0,328,2,13,1594,0,1369,1,2,1191,84,3.0
5228,684,11,62,1,1,622,4,7,1848,0,1151,2,3,329,135,5.0
5230,612,153,65,2,6,415,0,6,1530,0,968,3,3,1079,2493,5.0
5231,532,1002,69,2,20,709,0,1,242,0,1456,3,1,679,1106,2.0
5232,183,2103,45,2,39,274,4,1,2427,0,2352,2,2,1829,986,2.0
5234,1533,1285,33,2,22,545,1,14,345,0,547,3,3,1533,1467,3.0
